5086,2020-05-14 00:00:56.803,2020-05-14 00:05:22.694,大溪-動態TOD(慈康陸橋_配合群組),大溪-動態TOD(慈康陸橋_配合群組)-006 平日離峰(1-1)：週期不變，調整時比(1),006,S506900,候隊,38,0,2020-05-22 18:29:19,平日離峰：週期不變，調整時比(主要時相達門檻),06,01平日離峰(1-1)：週期不變，調整時比(1),自動
5086,2020-05-14 00:00:56.775,2020-05-14 00:05:22.694,大溪-動態TOD(慈康陸橋_配合群組),大溪-動態TOD(慈康陸橋_配合群組)-006 平日離峰(1-1)：週期不變，調整時比(1),006,S506800,候隊,38,0,2020-05-22 18:29:19,平日離峰：週期不變，調整時比(主要時相達門檻),06,01平日離峰(1-1)：週期不變，調整時比(1),自動
5085,2020-05-14 00:00:56.762,2020-05-14 00:10:32.025,大溪-動態TOD(崎頂),大溪-動態TOD(崎頂)-003 平假日離峰(1-1)：週期不變，調整時比(1),003,S501300,候隊,38,0,2020-05-22 18:29:19,平假日離峰：週期不變，調整時比(主要時相達門檻),03,01平假日離峰(1-1)：週期不變，調整時比(1),自動
5086,2020-05-14 00:00:56.74,2020-05-14 00:05:22.694,大溪-動態TOD(慈康陸橋_配合群組),大溪-動態TOD(慈康陸橋_配合群組)-006 平日離峰(1-1)：週期不變，調整時比(1),006,S506700,候隊,38,0,2020-05-22 18:29:19,平日離峰：週期不變，調整時比(主要時相達門檻),06,01平日離峰(1-1)：週期不變，調整時比(1),自動
5084,2020-05-13 23:59:20.269,2020-05-14 00:00:31.615,大溪-動態TOD(慈康陸橋_主控群組),大溪-動態TOD(慈康陸橋_主控群組)-023 平日尖峰(3-1)：週期不變，調整時比(1),023,S523400,候隊,41,0,2020-05-22 18:29:19,平日尖峰：週期不變，調整時比(主要時相達門檻),05,07平日尖峰(3-1)：週期不變，調整時比(1),自動
5084,2020-05-13 23:59:20.268,2020-05-14 00:00:31.615,大溪-動態TOD(慈康陸橋_主控群組),大溪-動態TOD(慈康陸橋_主控群組)-023 平日尖峰(3-1)：週期不變，調整時比(1),023,S506600,候隊,41,0,2020-05-22 18:29:19,平日尖峰：週期不變，調整時比(主要時相達門檻),05,07平日尖峰(3-1)：週期不變，調整時比(1),自動
5084,2020-05-13 23:59:20.267,2020-05-14 00:00:31.615,大溪-動態TOD(慈康陸橋_主控群組),大溪-動態TOD(慈康陸橋_主控群組)-023 平日尖峰(3-1)：週期不變，調整時比(1),023,S505700,候隊,41,0,2020-05-22 18:29:19,平日尖峰：週期不變，調整時比(主要時相達門檻),05,07平日尖峰(3-1)：週期不變，調整時比(1),自動
5084,2020-05-13 23:59:20.265,2020-05-14 00:00:31.615,大溪-動態TOD(慈康陸橋_主控群組),大溪-動態TOD(慈康陸橋_主控群組)-023 平日尖峰(3-1)：週期不變，調整時比(1),023,S505600,候隊,41,0,2020-05-22 18:29:19,平日尖峰：週期不變，調整時比(主要時相達門檻),05,07平日尖峰(3-1)：週期不變，調整時比(1),自動
5084,2020-05-13 23:59:20.264,2020-05-14 00:00:31.615,大溪-動態TOD(慈康陸橋_主控群組),大溪-動態TOD(慈康陸橋_主控群組)-023 平日尖峰(3-1)：週期不變，調整時比(1),023,S505500,候隊,41,0,2020-05-22 18:29:19,平日尖峰：週期不變，調整時比(主要時相達門檻),05,07平日尖峰(3-1)：週期不變，調整時比(1),自動
5084,2020-05-13 23:59:20.222,2020-05-14 00:00:31.615,大溪-動態TOD(慈康陸橋_主控群組),大溪-動態TOD(慈康陸橋_主控群組)-023 平日尖峰(3-1)：週期不變，調整時比(1),023,S505400,候隊,41,0,2020-05-22 18:29:19,平日尖峰：週期不變，調整時比(主要時相達門檻),05,07平日尖峰(3-1)：週期不變，調整時比(1),自動
5081,2020-05-13 23:45:20.863,2020-05-13 23:55:31.902,大溪-動態TOD(慈康陸橋_主控群組),大溪-動態TOD(慈康陸橋_主控群組)-023 平日尖峰(3-1)：週期不變，調整時比(1),023,S523400,候隊,41,0,2020-05-22 18:29:19,平日尖峰：週期不變，調整時比(主要時相達門檻),05,07平日尖峰(3-1)：週期不變，調整時比(1),自動
5081,2020-05-13 23:45:20.376,2020-05-13 23:55:31.902,大溪-動態TOD(慈康陸橋_主控群組),大溪-動態TOD(慈康陸橋_主控群組)-023 平日尖峰(3-1)：週期不變，調整時比(1),023,S506600,候隊,41,0,2020-05-22 18:29:19,平日尖峰：週期不變，調整時比(主要時相達門檻),05,07平日尖峰(3-1)：週期不變，調整時比(1),自動
5081,2020-05-13 23:45:20.122,2020-05-13 23:55:31.902,大溪-動態TOD(慈康陸橋_主控群組),大溪-動態TOD(慈康陸橋_主控群組)-023 平日尖峰(3-1)：週期不變，調整時比(1),023,S505700,候隊,41,0,2020-05-22 18:29:19,平日尖峰：週期不變，調整時比(主要時相達門檻),05,07平日尖峰(3-1)：週期不變，調整時比(1),自動
5081,2020-05-13 23:45:20.021,2020-05-13 23:55:31.902,大溪-動態TOD(慈康陸橋_主控群組),大溪-動態TOD(慈康陸橋_主控群組)-023 平日尖峰(3-1)：週期不變，調整時比(1),023,S505600,候隊,41,0,2020-05-22 18:29:19,平日尖峰：週期不變，調整時比(主要時相達門檻),05,07平日尖峰(3-1)：週期不變，調整時比(1),自動
5081,2020-05-13 23:45:20.019,2020-05-13 23:55:31.902,大溪-動態TOD(慈康陸橋_主控群組),大溪-動態TOD(慈康陸橋_主控群組)-023 平日尖峰(3-1)：週期不變，調整時比(1),023,S505500,候隊,41,0,2020-05-22 18:29:19,平日尖峰：週期不變，調整時比(主要時相達門檻),05,07平日尖峰(3-1)：週期不變，調整時比(1),自動
5081,2020-05-13 23:45:20.016,2020-05-13 23:55:31.902,大溪-動態TOD(慈康陸橋_主控群組),大溪-動態TOD(慈康陸橋_主控群組)-023 平日尖峰(3-1)：週期不變，調整時比(1),023,S505400,候隊,41,0,2020-05-22 18:29:19,平日尖峰：週期不變，調整時比(主要時相達門檻),05,07平日尖峰(3-1)：週期不變，調整時比(1),自動
5082,2020-05-13 23:45:14.932,2020-05-13 23:55:32.389,大溪-動態TOD(崎頂),大溪-動態TOD(崎頂)-003 平假日離峰(1-1)：週期不變，調整時比(1),003,S521600,候隊,38,0,2020-05-22 18:29:19,平假日離峰：週期不變，調整時比(主要時相達門檻),03,01平假日離峰(1-1)：週期不變，調整時比(1),自動
5082,2020-05-13 23:45:14.93,2020-05-13 23:55:32.389,大溪-動態TOD(崎頂),大溪-動態TOD(崎頂)-003 平假日離峰(1-1)：週期不變，調整時比(1),003,S521200,候隊,38,0,2020-05-22 18:29:19,平假日離峰：週期不變，調整時比(主要時相達門檻),03,01平假日離峰(1-1)：週期不變，調整時比(1),自動
5082,2020-05-13 23:45:14.929,2020-05-13 23:55:32.389,大溪-動態TOD(崎頂),大溪-動態TOD(崎頂)-003 平假日離峰(1-1)：週期不變，調整時比(1),003,S501500,候隊,38,0,2020-05-22 18:29:19,平假日離峰：週期不變，調整時比(主要時相達門檻),03,01平假日離峰(1-1)：週期不變，調整時比(1),自動
5082,2020-05-13 23:45:14.928,2020-05-13 23:55:32.389,大溪-動態TOD(崎頂),大溪-動態TOD(崎頂)-003 平假日離峰(1-1)：週期不變，調整時比(1),003,S501400,候隊,38,0,2020-05-22 18:29:19,平假日離峰：週期不變，調整時比(主要時相達門檻),03,01平假日離峰(1-1)：週期不變，調整時比(1),自動
5082,2020-05-13 23:45:14.925,2020-05-13 23:55:32.389,大溪-動態TOD(崎頂),大溪-動態TOD(崎頂)-003 平假日離峰(1-1)：週期不變，調整時比(1),003,S501300,候隊,38,0,2020-05-22 18:29:19,平假日離峰：週期不變，調整時比(主要時相達門檻),03,01平假日離峰(1-1)：週期不變，調整時比(1),自動
5083,2020-05-13 23:45:01.954,2020-05-13 23:55:32.457,大溪-動態TOD(慈康陸橋_配合群組),大溪-動態TOD(慈康陸橋_配合群組)-006 平日離峰(1-1)：週期不變，調整時比(1),006,S507100,候隊,38,0,2020-05-22 18:29:19,平日離峰：週期不變，調整時比(主要時相達門檻),06,01平日離峰(1-1)：週期不變，調整時比(1),自動
5083,2020-05-13 23:45:01.952,2020-05-13 23:55:32.457,大溪-動態TOD(慈康陸橋_配合群組),大溪-動態TOD(慈康陸橋_配合群組)-006 平日離峰(1-1)：週期不變，調整時比(1),006,S506900,候隊,38,0,2020-05-22 18:29:19,平日離峰：週期不變，調整時比(主要時相達門檻),06,01平日離峰(1-1)：週期不變，調整時比(1),自動
5083,2020-05-13 23:45:01.889,2020-05-13 23:55:32.457,大溪-動態TOD(慈康陸橋_配合群組),大溪-動態TOD(慈康陸橋_配合群組)-006 平日離峰(1-1)：週期不變，調整時比(1),006,S506800,候隊,38,0,2020-05-22 18:29:19,平日離峰：週期不變，調整時比(主要時相達門檻),06,01平日離峰(1-1)：週期不變，調整時比(1),自動
5083,2020-05-13 23:45:01.736,2020-05-13 23:55:32.457,大溪-動態TOD(慈康陸橋_配合群組),大溪-動態TOD(慈康陸橋_配合群組)-006 平日離峰(1-1)：週期不變，調整時比(1),006,S506700,候隊,38,0,2020-05-22 18:29:19,平日離峰：週期不變，調整時比(主要時相達門檻),06,01平日離峰(1-1)：週期不變，調整時比(1),自動
5078,2020-05-13 23:36:19.95,2020-05-13 23:37:32.654,大溪-動態TOD(慈康陸橋_主控群組),大溪-動態TOD(慈康陸橋_主控群組)-023 平日尖峰(3-1)：週期不變，調整時比(1),023,S523400,候隊,41,0,2020-05-22 18:29:19,平日尖峰：週期不變，調整時比(主要時相達門檻),05,07平日尖峰(3-1)：週期不變，調整時比(1),自動
5078,2020-05-13 23:36:19.949,2020-05-13 23:37:32.654,大溪-動態TOD(慈康陸橋_主控群組),大溪-動態TOD(慈康陸橋_主控群組)-023 平日尖峰(3-1)：週期不變，調整時比(1),023,S506600,候隊,41,0,2020-05-22 18:29:19,平日尖峰：週期不變，調整時比(主要時相達門檻),05,07平日尖峰(3-1)：週期不變，調整時比(1),自動
