P109009,84,84,2020-06-16 12:16:00.003,2020-06-16 12:19:00
P109010,145,145,2020-06-16 12:16:00.027,2020-06-16 12:19:00
P109012,82,82,2020-06-16 12:16:00.026,2020-06-16 12:19:00
P109013,53,52,2020-06-16 12:16:00.023,2020-06-16 12:19:00
group004,276,282,2020-06-16 12:16:00.03,2020-06-16 12:19:00
P104102,113,120,2020-06-16 12:18:00.031,2020-06-16 12:20:01
P104109,333,333,2020-06-16 12:18:00.044,2020-06-16 12:20:01
P104113,154,154,2020-06-16 12:18:00.01,2020-06-16 12:20:01
P104138,476,476,2020-06-16 12:18:00.019,2020-06-16 12:20:01
P107053,136,172,2020-06-16 12:18:00.036,2020-06-16 12:20:01
P109002,74,74,2020-06-16 12:18:00.016,2020-06-16 12:20:01
P109006,0,96,2020-06-16 12:18:00.012,2020-06-16 12:20:01
P109008,0,74,2020-06-16 12:18:00.008,2020-06-16 12:20:01
P109009,84,84,2020-06-16 12:18:00.004,2020-06-16 12:20:01
P109010,145,145,2020-06-16 12:18:00.04,2020-06-16 12:20:01
P109012,82,82,2020-06-16 12:18:00.038,2020-06-16 12:20:01
P109013,53,52,2020-06-16 12:18:00.034,2020-06-16 12:20:01
group004,271,282,2020-06-16 12:18:00.042,2020-06-16 12:20:01
P104102,115,120,2020-06-16 12:19:00.019,2020-06-16 12:21:02
P104109,335,335,2020-06-16 12:19:00.052,2020-06-16 12:21:02
P104113,156,156,2020-06-16 12:19:00.01,2020-06-16 12:21:02
P104138,476,476,2020-06-16 12:19:00.017,2020-06-16 12:21:02
P107053,137,172,2020-06-16 12:19:00.021,2020-06-16 12:21:02
P109002,74,74,2020-06-16 12:19:00.015,2020-06-16 12:21:02
P109006,0,96,2020-06-16 12:19:00.012,2020-06-16 12:21:02
P109008,0,74,2020-06-16 12:19:00.008,2020-06-16 12:21:02
P109009,84,84,2020-06-16 12:19:00.004,2020-06-16 12:21:02
P109010,145,145,2020-06-16 12:19:00.024,2020-06-16 12:21:02
P109012,82,82,2020-06-16 12:19:00.023,2020-06-16 12:21:02
P109013,53,52,2020-06-16 12:19:00.02,2020-06-16 12:21:02
group004,272,282,2020-06-16 12:19:00.036,2020-06-16 12:21:02
P104102,116,120,2020-06-16 12:20:00.032,2020-06-16 12:22:04
P104109,337,337,2020-06-16 12:20:00.046,2020-06-16 12:22:04
P104113,160,160,2020-06-16 12:20:00.022,2020-06-16 12:22:04
P104138,474,474,2020-06-16 12:20:00.03,2020-06-16 12:22:04
P107053,123,172,2020-06-16 12:20:00.035,2020-06-16 12:22:04
P109002,74,74,2020-06-16 12:20:00.027,2020-06-16 12:22:04
P109006,0,96,2020-06-16 12:20:00.024,2020-06-16 12:22:04
P109008,0,74,2020-06-16 12:20:00.019,2020-06-16 12:22:04
P109009,84,84,2020-06-16 12:20:00.003,2020-06-16 12:22:04
P109010,145,145,2020-06-16 12:20:00.04,2020-06-16 12:22:04
P109012,82,82,2020-06-16 12:20:00.037,2020-06-16 12:22:04
P109013,53,52,2020-06-16 12:20:00.034,2020-06-16 12:22:04
group004,258,282,2020-06-16 12:20:00.042,2020-06-16 12:22:04
P104102,114,120,2020-06-16 12:21:00.02,2020-06-16 12:23:05
P104109,339,339,2020-06-16 12:21:00.031,2020-06-16 12:23:05
P104113,166,166,2020-06-16 12:21:00.011,2020-06-16 12:23:05
P104138,472,472,2020-06-16 12:21:00.018,2020-06-16 12:23:05
P107053,115,172,2020-06-16 12:21:00.024,2020-06-16 12:23:05
P109002,74,74,2020-06-16 12:21:00.016,2020-06-16 12:23:05
P109006,0,96,2020-06-16 12:21:00.013,2020-06-16 12:23:05
P109008,0,74,2020-06-16 12:21:00.009,2020-06-16 12:23:05
P109009,84,84,2020-06-16 12:21:00.004,2020-06-16 12:23:05
P109010,145,145,2020-06-16 12:21:00.027,2020-06-16 12:23:05
P109012,82,82,2020-06-16 12:21:00.025,2020-06-16 12:23:05
P109013,53,52,2020-06-16 12:21:00.022,2020-06-16 12:23:05
group004,250,282,2020-06-16 12:21:00.029,2020-06-16 12:23:05
P104102,119,120,2020-06-16 12:22:00.031,2020-06-16 12:24:06
P104109,338,338,2020-06-16 12:22:00.045,2020-06-16 12:24:06
P104113,167,167,2020-06-16 12:22:00.023,2020-06-16 12:24:06
P104138,471,470,2020-06-16 12:22:00.03,2020-06-16 12:24:06
P107053,118,172,2020-06-16 12:22:00.035,2020-06-16 12:24:06
P109002,74,74,2020-06-16 12:22:00.028,2020-06-16 12:24:06
P109006,0,96,2020-06-16 12:22:00.024,2020-06-16 12:24:06
P109008,0,74,2020-06-16 12:22:00.021,2020-06-16 12:24:06
P109009,84,84,2020-06-16 12:22:00.004,2020-06-16 12:24:06
P109010,145,145,2020-06-16 12:22:00.039,2020-06-16 12:24:06
P109012,82,82,2020-06-16 12:22:00.037,2020-06-16 12:24:06
P109013,53,52,2020-06-16 12:22:00.034,2020-06-16 12:24:06
group004,253,282,2020-06-16 12:22:00.042,2020-06-16 12:24:06
P104102,116,120,2020-06-16 12:23:00.03,2020-06-16 12:25:06
P104109,337,337,2020-06-16 12:23:00.043,2020-06-16 12:25:06
P104113,165,165,2020-06-16 12:23:00.02,2020-06-16 12:25:06
P104138,470,470,2020-06-16 12:23:00.028,2020-06-16 12:25:06
P107053,124,172,2020-06-16 12:23:00.035,2020-06-16 12:25:06
P109002,74,74,2020-06-16 12:23:00.026,2020-06-16 12:25:06
P109006,0,96,2020-06-16 12:23:00.023,2020-06-16 12:25:06
P109008,0,74,2020-06-16 12:23:00.01,2020-06-16 12:25:06
P109009,84,84,2020-06-16 12:23:00.005,2020-06-16 12:25:06
P109010,145,145,2020-06-16 12:23:00.039,2020-06-16 12:25:06
P109012,82,82,2020-06-16 12:23:00.037,2020-06-16 12:25:06
P109013,53,52,2020-06-16 12:23:00.033,2020-06-16 12:25:06
group004,259,282,2020-06-16 12:23:00.041,2020-06-16 12:25:06
P104102,115,120,2020-06-16 12:24:00.059,2020-06-16 12:26:08
P104109,334,334,2020-06-16 12:24:00.083,2020-06-16 12:26:08
P104113,160,160,2020-06-16 12:24:00.047,2020-06-16 12:26:08
P104138,471,470,2020-06-16 12:24:00.056,2020-06-16 12:26:08
P107053,139,172,2020-06-16 12:24:00.064,2020-06-16 12:26:08
P109002,74,74,2020-06-16 12:24:00.052,2020-06-16 12:26:08
P109006,0,96,2020-06-16 12:24:00.049,2020-06-16 12:26:08
P109008,0,74,2020-06-16 12:24:00.045,2020-06-16 12:26:08
P109009,84,84,2020-06-16 12:24:00.004,2020-06-16 12:26:08
P109010,145,145,2020-06-16 12:24:00.077,2020-06-16 12:26:08
P109012,82,82,2020-06-16 12:24:00.074,2020-06-16 12:26:08
P109013,53,52,2020-06-16 12:24:00.062,2020-06-16 12:26:08
group004,274,282,2020-06-16 12:24:00.081,2020-06-16 12:26:08
P104102,113,120,2020-06-16 12:25:00.031,2020-06-16 12:27:08
P104109,331,331,2020-06-16 12:25:00.218,2020-06-16 12:27:08
P104113,159,159,2020-06-16 12:25:00.022,2020-06-16 12:27:08
P104138,473,473,2020-06-16 12:25:00.029,2020-06-16 12:27:08
P107053,138,172,2020-06-16 12:25:00.035,2020-06-16 12:27:08
P109002,74,74,2020-06-16 12:25:00.027,2020-06-16 12:27:08
P109006,0,96,2020-06-16 12:25:00.024,2020-06-16 12:27:08
P109008,0,74,2020-06-16 12:25:00.02,2020-06-16 12:27:08
P109009,84,84,2020-06-16 12:25:00.004,2020-06-16 12:27:08
P109010,145,145,2020-06-16 12:25:00.039,2020-06-16 12:27:08
P109012,82,82,2020-06-16 12:25:00.037,2020-06-16 12:27:08
P109013,53,52,2020-06-16 12:25:00.033,2020-06-16 12:27:08
group004,273,282,2020-06-16 12:25:00.208,2020-06-16 12:27:08
P104102,112,120,2020-06-16 12:26:00.058,2020-06-16 12:28:10
P104109,328,328,2020-06-16 12:26:00.096,2020-06-16 12:28:10
P104113,158,158,2020-06-16 12:26:00.02,2020-06-16 12:28:10
P104138,475,474,2020-06-16 12:26:00.05,2020-06-16 12:28:10
P107053,135,172,2020-06-16 12:26:00.063,2020-06-16 12:28:10
P109002,74,74,2020-06-16 12:26:00.033,2020-06-16 12:28:10
P109006,0,96,2020-06-16 12:26:00.022,2020-06-16 12:28:10
P109008,0,74,2020-06-16 12:26:00.01,2020-06-16 12:28:10
P109009,84,84,2020-06-16 12:26:00.005,2020-06-16 12:28:10
P109010,145,145,2020-06-16 12:26:00.077,2020-06-16 12:28:10
P109012,82,82,2020-06-16 12:26:00.065,2020-06-16 12:28:10
P109013,53,52,2020-06-16 12:26:00.061,2020-06-16 12:28:10
group004,270,282,2020-06-16 12:26:00.08,2020-06-16 12:28:10
P104102,109,120,2020-06-16 12:27:00.024,2020-06-16 12:29:11
P104109,326,326,2020-06-16 12:27:00.056,2020-06-16 12:29:11
P104113,157,157,2020-06-16 12:27:00.015,2020-06-16 12:29:11
P104138,475,474,2020-06-16 12:27:00.022,2020-06-16 12:29:11
P107053,139,172,2020-06-16 12:27:00.035,2020-06-16 12:29:11
P109002,74,74,2020-06-16 12:27:00.02,2020-06-16 12:29:11
P109006,0,96,2020-06-16 12:27:00.016,2020-06-16 12:29:11
P109008,0,74,2020-06-16 12:27:00.013,2020-06-16 12:29:11
P109009,84,84,2020-06-16 12:27:00.009,2020-06-16 12:29:11
P109010,145,145,2020-06-16 12:27:00.038,2020-06-16 12:29:11
P109012,82,82,2020-06-16 12:27:00.036,2020-06-16 12:29:11
P109013,53,52,2020-06-16 12:27:00.025,2020-06-16 12:29:11
group004,274,282,2020-06-16 12:27:00.053,2020-06-16 12:29:11
P104102,107,120,2020-06-16 12:28:00.029,2020-06-16 12:30:12
P104109,325,325,2020-06-16 12:28:00.065,2020-06-16 12:30:12
P104113,157,157,2020-06-16 12:28:00.011,2020-06-16 12:30:12
P104138,475,474,2020-06-16 12:28:00.026,2020-06-16 12:30:12
P107053,146,172,2020-06-16 12:28:00.041,2020-06-16 12:30:12
P109002,74,74,2020-06-16 12:28:00.024,2020-06-16 12:30:12
P109006,0,96,2020-06-16 12:28:00.013,2020-06-16 12:30:12
P109008,0,74,2020-06-16 12:28:00.009,2020-06-16 12:30:12
P109009,84,84,2020-06-16 12:28:00.004,2020-06-16 12:30:12
P109010,145,145,2020-06-16 12:28:00.045,2020-06-16 12:30:12
P109012,82,82,2020-06-16 12:28:00.043,2020-06-16 12:30:12
P109013,53,52,2020-06-16 12:28:00.031,2020-06-16 12:30:12
group004,281,282,2020-06-16 12:28:00.056,2020-06-16 12:30:12
P104102,107,120,2020-06-16 12:29:00.02,2020-06-16 12:31:13
P104109,324,324,2020-06-16 12:29:00.031,2020-06-16 12:31:13
P104113,158,158,2020-06-16 12:29:00.011,2020-06-16 12:31:13
P104138,475,474,2020-06-16 12:29:00.018,2020-06-16 12:31:13
P107053,144,172,2020-06-16 12:29:00.024,2020-06-16 12:31:13
P109002,74,74,2020-06-16 12:29:00.016,2020-06-16 12:31:13
P109006,0,96,2020-06-16 12:29:00.013,2020-06-16 12:31:13
P109008,0,74,2020-06-16 12:29:00.009,2020-06-16 12:31:13
P109009,84,84,2020-06-16 12:29:00.004,2020-06-16 12:31:13
P109010,145,145,2020-06-16 12:29:00.027,2020-06-16 12:31:13
P109012,82,82,2020-06-16 12:29:00.025,2020-06-16 12:31:13
P109013,53,52,2020-06-16 12:29:00.022,2020-06-16 12:31:13
group004,279,282,2020-06-16 12:29:00.029,2020-06-16 12:31:13
P104102,104,120,2020-06-16 12:30:00.059,2020-06-16 12:32:14
P104109,324,324,2020-06-16 12:30:00.079,2020-06-16 12:32:14
P104113,169,169,2020-06-16 12:30:00.049,2020-06-16 12:32:14
P104138,475,474,2020-06-16 12:30:00.057,2020-06-16 12:32:14
P107053,140,172,2020-06-16 12:30:00.063,2020-06-16 12:32:14
P109002,74,74,2020-06-16 12:30:00.054,2020-06-16 12:32:14
P109006,0,96,2020-06-16 12:30:00.051,2020-06-16 12:32:14
P109008,0,74,2020-06-16 12:30:00.047,2020-06-16 12:32:14
P109009,84,84,2020-06-16 12:30:00.005,2020-06-16 12:32:14
P109010,145,145,2020-06-16 12:30:00.074,2020-06-16 12:32:14
P109012,82,82,2020-06-16 12:30:00.065,2020-06-16 12:32:14
P109013,53,52,2020-06-16 12:30:00.061,2020-06-16 12:32:14
group004,275,282,2020-06-16 12:30:00.076,2020-06-16 12:32:14
P104102,103,120,2020-06-16 12:31:00.03,2020-06-16 12:33:16
P104109,326,326,2020-06-16 12:31:00.062,2020-06-16 12:33:16
P104113,165,165,2020-06-16 12:31:00.02,2020-06-16 12:33:16
P104138,474,474,2020-06-16 12:31:00.028,2020-06-16 12:33:16
P107053,149,172,2020-06-16 12:31:00.035,2020-06-16 12:33:16
P109002,74,74,2020-06-16 12:31:00.025,2020-06-16 12:33:16
P109006,0,96,2020-06-16 12:31:00.022,2020-06-16 12:33:16
P109008,0,74,2020-06-16 12:31:00.017,2020-06-16 12:33:16
P109009,84,84,2020-06-16 12:31:00.005,2020-06-16 12:33:16
P109010,145,145,2020-06-16 12:31:00.048,2020-06-16 12:33:16
P109012,82,82,2020-06-16 12:31:00.045,2020-06-16 12:33:16
P109013,53,52,2020-06-16 12:31:00.033,2020-06-16 12:33:16
group004,284,284,2020-06-16 12:31:00.059,2020-06-16 12:33:16
P104102,101,120,2020-06-16 12:32:00.028,2020-06-16 12:34:17
P104109,332,332,2020-06-16 12:32:00.04,2020-06-16 12:34:17
P104113,168,168,2020-06-16 12:32:00.02,2020-06-16 12:34:17
P104138,472,472,2020-06-16 12:32:00.027,2020-06-16 12:34:17
P107053,142,172,2020-06-16 12:32:00.031,2020-06-16 12:34:17
P109002,74,74,2020-06-16 12:32:00.025,2020-06-16 12:34:17
P109006,0,96,2020-06-16 12:32:00.022,2020-06-16 12:34:17
P109008,0,74,2020-06-16 12:32:00.016,2020-06-16 12:34:17
P109009,84,84,2020-06-16 12:32:00.005,2020-06-16 12:34:17
P109010,145,145,2020-06-16 12:32:00.035,2020-06-16 12:34:17
P109012,82,82,2020-06-16 12:32:00.032,2020-06-16 12:34:17
P109013,53,52,2020-06-16 12:32:00.03,2020-06-16 12:34:17
group004,277,282,2020-06-16 12:32:00.039,2020-06-16 12:34:17
P104102,103,120,2020-06-16 12:33:00.021,2020-06-16 12:35:17
P104109,341,341,2020-06-16 12:33:00.062,2020-06-16 12:35:17
P104113,166,166,2020-06-16 12:33:00.012,2020-06-16 12:35:17
P104138,468,468,2020-06-16 12:33:00.019,2020-06-16 12:35:17
P107053,145,172,2020-06-16 12:33:00.025,2020-06-16 12:35:17
P109002,74,74,2020-06-16 12:33:00.017,2020-06-16 12:35:17
P109006,0,96,2020-06-16 12:33:00.014,2020-06-16 12:35:17
P109008,0,74,2020-06-16 12:33:00.01,2020-06-16 12:35:17
P109009,84,84,2020-06-16 12:33:00.005,2020-06-16 12:35:17
P109010,145,145,2020-06-16 12:33:00.028,2020-06-16 12:35:17
P109012,82,82,2020-06-16 12:33:00.027,2020-06-16 12:35:17
P109013,53,52,2020-06-16 12:33:00.023,2020-06-16 12:35:17
group004,280,282,2020-06-16 12:33:00.031,2020-06-16 12:35:17
P104102,103,120,2020-06-16 12:34:00.061,2020-06-16 12:36:19
P104109,350,350,2020-06-16 12:34:00.075,2020-06-16 12:36:19
P104113,165,165,2020-06-16 12:34:00.049,2020-06-16 12:36:19
P104138,464,464,2020-06-16 12:34:00.059,2020-06-16 12:36:19
P107053,149,172,2020-06-16 12:34:00.065,2020-06-16 12:36:19
P109002,74,74,2020-06-16 12:34:00.055,2020-06-16 12:36:19
P109006,0,96,2020-06-16 12:34:00.052,2020-06-16 12:36:19
P109008,0,74,2020-06-16 12:34:00.047,2020-06-16 12:36:19
P109009,84,84,2020-06-16 12:34:00.004,2020-06-16 12:36:19
P109010,145,145,2020-06-16 12:34:00.07,2020-06-16 12:36:19
P109012,82,82,2020-06-16 12:34:00.067,2020-06-16 12:36:19
P109013,53,52,2020-06-16 12:34:00.063,2020-06-16 12:36:19
group004,284,284,2020-06-16 12:34:00.072,2020-06-16 12:36:19
P104102,103,120,2020-06-16 12:35:00.032,2020-06-16 12:37:20
P104109,355,355,2020-06-16 12:35:00.058,2020-06-16 12:37:20
P104113,164,164,2020-06-16 12:35:00.022,2020-06-16 12:37:20
P104138,460,460,2020-06-16 12:35:00.03,2020-06-16 12:37:20
P107053,152,172,2020-06-16 12:35:00.036,2020-06-16 12:37:20
P109002,74,74,2020-06-16 12:35:00.028,2020-06-16 12:37:20
P109006,0,96,2020-06-16 12:35:00.024,2020-06-16 12:37:20
P109008,0,74,2020-06-16 12:35:00.019,2020-06-16 12:37:20
P109009,84,84,2020-06-16 12:35:00.004,2020-06-16 12:37:20
P109010,145,145,2020-06-16 12:35:00.041,2020-06-16 12:37:20
P109012,82,82,2020-06-16 12:35:00.038,2020-06-16 12:37:20
P109013,53,52,2020-06-16 12:35:00.034,2020-06-16 12:37:20
group004,287,287,2020-06-16 12:35:00.045,2020-06-16 12:37:20
P104102,102,120,2020-06-16 12:36:00.031,2020-06-16 12:38:21
P104109,355,355,2020-06-16 12:36:00.046,2020-06-16 12:38:21
P104113,165,165,2020-06-16 12:36:00.021,2020-06-16 12:38:21
P104138,458,458,2020-06-16 12:36:00.029,2020-06-16 12:38:21
P107053,153,172,2020-06-16 12:36:00.036,2020-06-16 12:38:21
P109002,74,74,2020-06-16 12:36:00.027,2020-06-16 12:38:21
P109006,0,96,2020-06-16 12:36:00.023,2020-06-16 12:38:21
P109008,0,74,2020-06-16 12:36:00.018,2020-06-16 12:38:21
P109009,84,84,2020-06-16 12:36:00.005,2020-06-16 12:38:21
P109010,145,145,2020-06-16 12:36:00.04,2020-06-16 12:38:21
P109012,82,82,2020-06-16 12:36:00.038,2020-06-16 12:38:21
P109013,53,52,2020-06-16 12:36:00.034,2020-06-16 12:38:21
group004,288,288,2020-06-16 12:36:00.043,2020-06-16 12:38:21
P104102,101,120,2020-06-16 12:37:00.019,2020-06-16 12:39:22
P104109,353,353,2020-06-16 12:37:00.05,2020-06-16 12:39:22
P104113,167,167,2020-06-16 12:37:00.01,2020-06-16 12:39:22
P104138,458,458,2020-06-16 12:37:00.017,2020-06-16 12:39:22
P107053,151,172,2020-06-16 12:37:00.031,2020-06-16 12:39:22
P109002,74,74,2020-06-16 12:37:00.015,2020-06-16 12:39:22
P109006,0,96,2020-06-16 12:37:00.012,2020-06-16 12:39:22
P109008,0,74,2020-06-16 12:37:00.008,2020-06-16 12:39:22
P109009,84,84,2020-06-16 12:37:00.003,2020-06-16 12:39:22
P109010,145,145,2020-06-16 12:37:00.046,2020-06-16 12:39:22
P109012,82,82,2020-06-16 12:37:00.033,2020-06-16 12:39:22
P109013,53,52,2020-06-16 12:37:00.028,2020-06-16 12:39:22
group004,286,286,2020-06-16 12:37:00.048,2020-06-16 12:39:22
P104102,101,120,2020-06-16 12:38:00.023,2020-06-16 12:40:24
P104109,353,353,2020-06-16 12:38:00.088,2020-06-16 12:40:24
P104113,174,174,2020-06-16 12:38:00.012,2020-06-16 12:40:24
P104138,458,458,2020-06-16 12:38:00.021,2020-06-16 12:40:24
P107053,151,172,2020-06-16 12:38:00.045,2020-06-16 12:40:24
P109002,74,74,2020-06-16 12:38:00.019,2020-06-16 12:40:24
P109006,0,96,2020-06-16 12:38:00.015,2020-06-16 12:40:24
P109008,0,74,2020-06-16 12:38:00.009,2020-06-16 12:40:24
P109009,84,84,2020-06-16 12:38:00.004,2020-06-16 12:40:24
P109010,145,145,2020-06-16 12:38:00.073,2020-06-16 12:40:24
P109012,82,82,2020-06-16 12:38:00.048,2020-06-16 12:40:24
P109013,53,52,2020-06-16 12:38:00.026,2020-06-16 12:40:24
group004,286,286,2020-06-16 12:38:00.084,2020-06-16 12:40:24
P104102,110,120,2020-06-16 12:39:00.17,2020-06-16 12:41:24
P104109,359,358,2020-06-16 12:39:00.43,2020-06-16 12:41:24
P104113,170,170,2020-06-16 12:39:00.159,2020-06-16 12:41:24
P104138,458,458,2020-06-16 12:39:00.168,2020-06-16 12:41:24
P107053,151,172,2020-06-16 12:39:00.174,2020-06-16 12:41:24
P109002,74,74,2020-06-16 12:39:00.166,2020-06-16 12:41:24
P109006,0,96,2020-06-16 12:39:00.162,2020-06-16 12:41:24
P109008,0,74,2020-06-16 12:39:00.008,2020-06-16 12:41:24
P109009,84,84,2020-06-16 12:39:00.004,2020-06-16 12:41:24
P109010,145,145,2020-06-16 12:39:00.177,2020-06-16 12:41:24
P109012,82,82,2020-06-16 12:39:00.175,2020-06-16 12:41:24
P109013,53,52,2020-06-16 12:39:00.172,2020-06-16 12:41:24
group004,286,286,2020-06-16 12:39:00.187,2020-06-16 12:41:24
P104102,118,120,2020-06-16 12:40:00.054,2020-06-16 12:42:25
P104109,367,366,2020-06-16 12:40:00.086,2020-06-16 12:42:25
P104113,166,166,2020-06-16 12:40:00.042,2020-06-16 12:42:25
P104138,458,458,2020-06-16 12:40:00.052,2020-06-16 12:42:25
P107053,149,172,2020-06-16 12:40:00.066,2020-06-16 12:42:25
P109002,74,74,2020-06-16 12:40:00.048,2020-06-16 12:42:25
P109006,0,96,2020-06-16 12:40:00.044,2020-06-16 12:42:25
P109008,0,74,2020-06-16 12:40:00.04,2020-06-16 12:42:25
P109009,84,84,2020-06-16 12:40:00.004,2020-06-16 12:42:25
P109010,145,145,2020-06-16 12:40:00.079,2020-06-16 12:42:25
P109012,82,82,2020-06-16 12:40:00.076,2020-06-16 12:42:25
P109013,53,52,2020-06-16 12:40:00.063,2020-06-16 12:42:25
group004,284,284,2020-06-16 12:40:00.082,2020-06-16 12:42:25
P104102,115,120,2020-06-16 12:41:00.04,2020-06-16 12:43:26
P104109,375,375,2020-06-16 12:41:00.079,2020-06-16 12:43:26
P104113,163,163,2020-06-16 12:41:00.029,2020-06-16 12:43:26
P104138,457,457,2020-06-16 12:41:00.038,2020-06-16 12:43:26
P107053,133,172,2020-06-16 12:41:00.044,2020-06-16 12:43:26
P109002,74,74,2020-06-16 12:41:00.035,2020-06-16 12:43:26
P109006,0,96,2020-06-16 12:41:00.031,2020-06-16 12:43:26
P109008,0,74,2020-06-16 12:41:00.027,2020-06-16 12:43:26
P109009,84,84,2020-06-16 12:41:00.004,2020-06-16 12:43:26
P109010,145,145,2020-06-16 12:41:00.048,2020-06-16 12:43:26
P109012,82,82,2020-06-16 12:41:00.046,2020-06-16 12:43:26
P109013,53,52,2020-06-16 12:41:00.042,2020-06-16 12:43:26
group004,268,282,2020-06-16 12:41:00.063,2020-06-16 12:43:26
P104102,111,120,2020-06-16 12:42:00.044,2020-06-16 12:44:27
P104109,378,378,2020-06-16 12:42:00.077,2020-06-16 12:44:27
P104113,162,162,2020-06-16 12:42:00.031,2020-06-16 12:44:27
P104138,453,453,2020-06-16 12:42:00.038,2020-06-16 12:44:27
P107053,133,172,2020-06-16 12:42:00.048,2020-06-16 12:44:27
P109002,74,74,2020-06-16 12:42:00.036,2020-06-16 12:44:27
P109006,0,96,2020-06-16 12:42:00.033,2020-06-16 12:44:27
P109008,0,74,2020-06-16 12:42:00.029,2020-06-16 12:44:27
P109009,84,84,2020-06-16 12:42:00.004,2020-06-16 12:44:27
P109010,145,145,2020-06-16 12:42:00.052,2020-06-16 12:44:27
P109012,82,82,2020-06-16 12:42:00.049,2020-06-16 12:44:27
P109013,53,52,2020-06-16 12:42:00.046,2020-06-16 12:44:27
group004,268,282,2020-06-16 12:42:00.065,2020-06-16 12:44:27
P104102,109,120,2020-06-16 12:43:00.045,2020-06-16 12:45:28
P104109,376,376,2020-06-16 12:43:00.096,2020-06-16 12:45:28
P104113,160,160,2020-06-16 12:43:00.034,2020-06-16 12:45:28
P104138,448,448,2020-06-16 12:43:00.043,2020-06-16 12:45:28
P107053,133,172,2020-06-16 12:43:00.057,2020-06-16 12:45:28
P109002,74,74,2020-06-16 12:43:00.04,2020-06-16 12:45:28
P109006,0,96,2020-06-16 12:43:00.037,2020-06-16 12:45:28
P109008,0,74,2020-06-16 12:43:00.032,2020-06-16 12:45:28
P109009,84,84,2020-06-16 12:43:00.006,2020-06-16 12:45:28
P109010,145,145,2020-06-16 12:43:00.071,2020-06-16 12:45:28
P109012,82,82,2020-06-16 12:43:00.068,2020-06-16 12:45:28
P109013,53,52,2020-06-16 12:43:00.047,2020-06-16 12:45:28
group004,268,282,2020-06-16 12:43:00.094,2020-06-16 12:45:28
P104102,109,120,2020-06-16 12:44:00.031,2020-06-16 12:46:30
P104109,369,369,2020-06-16 12:44:00.044,2020-06-16 12:46:30
P104113,162,162,2020-06-16 12:44:00.02,2020-06-16 12:46:30
P104138,444,444,2020-06-16 12:44:00.029,2020-06-16 12:46:30
P107053,138,172,2020-06-16 12:44:00.035,2020-06-16 12:46:30
P109002,74,74,2020-06-16 12:44:00.026,2020-06-16 12:46:30
P109006,0,96,2020-06-16 12:44:00.022,2020-06-16 12:46:30
P109008,0,74,2020-06-16 12:44:00.017,2020-06-16 12:46:30
P109009,84,84,2020-06-16 12:44:00.004,2020-06-16 12:46:30
P109010,145,145,2020-06-16 12:44:00.039,2020-06-16 12:46:30
P109012,82,82,2020-06-16 12:44:00.037,2020-06-16 12:46:30
P109013,53,52,2020-06-16 12:44:00.034,2020-06-16 12:46:30
group004,273,282,2020-06-16 12:44:00.042,2020-06-16 12:46:30
P104102,108,120,2020-06-16 12:45:00.031,2020-06-16 12:47:31
P104109,360,360,2020-06-16 12:45:00.128,2020-06-16 12:47:31
P104113,166,166,2020-06-16 12:45:00.013,2020-06-16 12:47:31
P104138,442,442,2020-06-16 12:45:00.022,2020-06-16 12:47:31
P107053,136,172,2020-06-16 12:45:00.073,2020-06-16 12:47:31
P109002,74,74,2020-06-16 12:45:00.019,2020-06-16 12:47:31
P109006,0,96,2020-06-16 12:45:00.015,2020-06-16 12:47:31
P109008,0,74,2020-06-16 12:45:00.011,2020-06-16 12:47:31
P109009,84,84,2020-06-16 12:45:00.006,2020-06-16 12:47:31
P109010,145,145,2020-06-16 12:45:00.089,2020-06-16 12:47:31
P109012,82,82,2020-06-16 12:45:00.087,2020-06-16 12:47:31
P109013,53,52,2020-06-16 12:45:00.071,2020-06-16 12:47:31
group004,271,282,2020-06-16 12:45:00.116,2020-06-16 12:47:31
P104102,107,120,2020-06-16 12:46:00.03,2020-06-16 12:48:33
P104109,353,353,2020-06-16 12:46:00.079,2020-06-16 12:48:33
P104113,167,167,2020-06-16 12:46:00.011,2020-06-16 12:48:33
P104138,442,442,2020-06-16 12:46:00.02,2020-06-16 12:48:33
P107053,134,172,2020-06-16 12:46:00.034,2020-06-16 12:48:33
P109002,74,74,2020-06-16 12:46:00.017,2020-06-16 12:48:33
P109006,0,96,2020-06-16 12:46:00.013,2020-06-16 12:48:33
P109008,0,74,2020-06-16 12:46:00.01,2020-06-16 12:48:33
P109009,84,84,2020-06-16 12:46:00.005,2020-06-16 12:48:33
P109010,145,145,2020-06-16 12:46:00.065,2020-06-16 12:48:33
P109012,82,82,2020-06-16 12:46:00.048,2020-06-16 12:48:33
P109013,53,52,2020-06-16 12:46:00.032,2020-06-16 12:48:33
group004,269,282,2020-06-16 12:46:00.068,2020-06-16 12:48:33
P104102,108,120,2020-06-16 12:47:00.021,2020-06-16 12:49:33
P104109,353,353,2020-06-16 12:47:00.038,2020-06-16 12:49:33
P104113,161,161,2020-06-16 12:47:00.012,2020-06-16 12:49:33
P104138,442,442,2020-06-16 12:47:00.019,2020-06-16 12:49:33
P107053,135,172,2020-06-16 12:47:00.024,2020-06-16 12:49:33
P109002,74,74,2020-06-16 12:47:00.017,2020-06-16 12:49:33
P109006,0,96,2020-06-16 12:47:00.014,2020-06-16 12:49:33
